volunteer_id,data_type,filename,check_level,check_name,status,reason,frame_index
002,face_rgb,002_face_rgb.mp4,video,check_container,PASS,"container ok (.mp4, 3 channels, codec=h264)",
002,face_rgb,002_face_rgb.mp4,video,check_fps,PASS,fps=30.00 >= 5,
002,face_rgb,002_face_rgb.mp4,video,check_duration,PASS,duration=47.8 >= 40,
002,face_rgb,002_face_rgb.mp4,video,check_resolution,PASS,resolution=1920x1080 >= 180x180,
002,face_rgb,002_face_rgb.mp4,frame,check_face_detected,PASS,frame=0 face ok,0
002,face_rgb,002_face_rgb.mp4,frame,check_head_fully,PASS,frame=0 Head is fully visible,0
002,face_rgb,002_face_rgb.mp4,frame,check_face_size,PASS,frame=0 face=564x699 >= 180x180,0
002,face_rgb,002_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=0 eyes open (L=0.38, R=0.40 > 0.25)",0
002,face_rgb,002_face_rgb.mp4,frame,check_face_blur,PASS,frame=0 blur variance=267.0 >= 90,0
002,face_rgb,002_face_rgb.mp4,frame,check_brightness,PASS,frame=0 brightness=152 status=normal,0
002,face_rgb,002_face_rgb.mp4,frame,check_face_detected,PASS,frame=30 face ok,30
002,face_rgb,002_face_rgb.mp4,frame,check_head_fully,PASS,frame=30 Head is fully visible,30
002,face_rgb,002_face_rgb.mp4,frame,check_face_size,PASS,frame=30 face=556x657 >= 180x180,30
002,face_rgb,002_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=30 eyes open (L=0.37, R=0.37 > 0.25)",30
002,face_rgb,002_face_rgb.mp4,frame,check_face_blur,PASS,frame=30 blur variance=228.4 >= 90,30
002,face_rgb,002_face_rgb.mp4,frame,check_brightness,PASS,frame=30 brightness=155 status=normal,30
002,face_rgb,002_face_rgb.mp4,frame,check_face_detected,PASS,frame=60 face ok,60
002,face_rgb,002_face_rgb.mp4,frame,check_head_fully,PASS,frame=60 Head is fully visible,60
002,face_rgb,002_face_rgb.mp4,frame,check_face_size,PASS,frame=60 face=554x668 >= 180x180,60
002,face_rgb,002_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=60 eyes open (L=0.39, R=0.39 > 0.25)",60
002,face_rgb,002_face_rgb.mp4,frame,check_face_blur,PASS,frame=60 blur variance=253.1 >= 90,60
002,face_rgb,002_face_rgb.mp4,frame,check_brightness,PASS,frame=60 brightness=159 status=normal,60
002,face_rgb,002_face_rgb.mp4,frame,check_face_detected,PASS,frame=90 face ok,90
002,face_rgb,002_face_rgb.mp4,frame,check_head_fully,PASS,frame=90 Head is fully visible,90
002,face_rgb,002_face_rgb.mp4,frame,check_face_size,PASS,frame=90 face=564x690 >= 180x180,90
002,face_rgb,002_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=90 eyes open (L=0.39, R=0.39 > 0.25)",90
002,face_rgb,002_face_rgb.mp4,frame,check_face_blur,PASS,frame=90 blur variance=245.5 >= 90,90
